REGION TYPE,REGION,YEAR,WEEK,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Vermont,2022,26,0.409696,5245,150,390,49,11,13,24,12,5858
States,Virginia,2022,26,2.13494,94807,5895,1852,3048,1519,1360,2316,169,108481
States,Washington,2022,26,1.66066,886,10029,10697,3563,10376,2446,631,66,37997
States,West Virginia,2022,26,0.479252,3767,380,3318,953,3,134,41,28,8555
States,Wisconsin,2022,26,0.681439,9043,8012,2157,216,49,921,139,34,20398
States,Wyoming,2022,26,0.736498,641,1784,13,1,2,3,18,9,2444
States,Commonwealth of the Northern Mariana Islands,2022,26,0,0,0,0,0,0,0,0,0,0
States,Puerto Rico,2022,26,9.27066,133,2161,375,242,148,26,286,8,3085
States,Virgin Islands,2022,26,0.379747,1111,80,17,327,7,38,6,4,1580
States,New York City,2022,26,2.53766,46844,30040,1241,1021,1664,52,2052,2,80862
States,Alabama,2022,27,1.7191,33820,12043,1442,14,1735,1903,876,105,50957
States,Alaska,2022,27,0.615239,149,2446,115,513,893,110,26,12,4226
States,Arizona,2022,27,1.10491,8769,609,42,39,9,35,105,28,9503
States,Arkansas,2022,27,1.39577,4767,857,4212,4834,444,218,214,44,15332
States,California,2022,27,1.93573,80124,31534,681,1896,459,2161,2262,148,116855
States,Colorado,2022,27,1.13636,17568,16933,5802,314,204,11,464,82,40832
States,Connecticut,2022,27,1.20881,12904,20371,8385,1325,1084,355,537,71,44424
States,Delaware,2022,27,0.704561,3899,6217,167,7,200,13,74,18,10503
States,District of Columbia,2022,27,4.05271,579,300,3702,5,403,20,203,4,5009
States,Florida,2022,27,3.48806,110435,105248,19850,1639,1440,7026,8568,356,245638
States,Georgia,2022,27,2.50887,5010,74139,105,1601,327,10,2037,105,81192
States,Hawaii,2022,27,2.03118,270,791,903,128,12,13,43,17,2117
States,Idaho,2022,27,0.949167,7482,1619,99,165,113,4,90,30,9482
States,Illinois,2022,27,1.46666,67116,771,446,86,163,9,1006,174,68591
States,Indiana,2022,27,1.0149,6976,21267,26482,426,95,129,562,102,55375
States,Iowa,2022,27,0.923077,2440,803,1,1,4,1,30,15,3250
States,Kansas,2022,27,1.1839,1783,5854,392,716,67,57,105,13,8869
States,Kentucky,2022,27,1.24126,952,16085,8874,5983,2391,760,435,71,35045
States,Louisiana,2022,27,1.35259,30894,14365,265,222,84,8,620,87,45838
States,Maine,2022,27,0.669311,11088,763,3630,111,453,91,108,48,16136
States,Maryland,2022,27,1.62558,5058,26936,10304,19,174,386,697,62,42877
States,Massachusetts,2022,27,0.981253,17825,13321,34796,61,160,996,659,75,67159
States,Michigan,2022,27,0.636477,62865,8004,11798,2255,624,710,549,152,86256
States,Minnesota,2022,27,0.84296,8989,14369,1381,47,557,281,216,72,25624
States,Mississippi,2022,27,2.81532,4779,4895,1743,352,36,627,350,30,12432
States,Missouri,2022,27,1.1082,15804,7416,4127,221,1223,987,330,41,29778
States,Montana,2022,27,0.824102,2004,2439,1241,643,135,940,61,28,7402
States,Nebraska,2022,27,1.2933,6840,5753,156,128,40,73,168,70,12990
States,Nevada,2022,27,2.25032,1565,1444,1138,2754,1335,1807,226,23,10043
States,New Hampshire,2022,27,0.559441,68,462,31,103,17,34,4,10,715
States,New Jersey,2022,27,2.84297,14993,2254,4225,4805,2506,447,831,32,29230
States,New Mexico,2022,27,2.92448,11838,1057,35,401,1589,5870,608,37,20790
States,New York,2022,27,1.67672,16648,23755,3676,1699,1688,8417,937,116,55883
States,North Carolina,2022,27,1.22337,92556,6,133,0,0,0,1134,128,92695
States,North Dakota,2022,27,1.10081,407,2113,6,234,588,104,38,9,3452
States,Ohio,2022,27,1.77432,25072,1054,7527,5140,416,130,698,77,39339
States,Oklahoma,2022,27,1.0355,13647,4298,83,114,79,31,189,34,18252
States,Oregon,2022,27,1.18689,24285,8267,2462,3566,1788,1169,493,88,41537
States,Pennsylvania,2022,27,0.711566,7333,58512,342,1,1,3,471,95,66192
States,Rhode Island,2022,27,0.466678,4490,3240,412,174,344,3554,57,23,12214
States,South Carolina,2022,27,1.38108,28568,3977,182,24,264,75,457,40,33090
States,South Dakota,2022,27,0.458295,1525,2072,2319,891,593,237,35,31,7637
States,Tennessee,2022,27,1.41082,2343,10692,17540,2947,664,333,487,101,34519
States,Texas,2022,27,2.64074,37202,2592,871,6461,1364,360,1290,64,48850
States,Utah,2022,27,1.70291,3014,1484,2017,5616,226,3968,278,47,16325
States,Vermont,2022,27,0.370175,4639,460,231,283,23,37,21,12,5673
States,Virginia,2022,27,2.18175,22540,55229,24088,5033,803,1531,2383,169,109224
States,Washington,2022,27,1.41866,25718,8587,657,291,410,498,513,66,36161
States,West Virginia,2022,27,1.01262,973,2883,225,455,989,1289,69,27,6814
States,Wisconsin,2022,27,0.576566,16218,1940,63,1300,688,257,118,34,20466
States,Wyoming,2022,27,1.07865,1480,76,653,3,9,4,24,11,2225
States,Commonwealth of the Northern Mariana Islands,2022,27,0,0,0,0,0,0,0,0,0,0
States,Puerto Rico,2022,27,9.08538,1862,329,828,41,34,197,299,9,3291
States,Virgin Islands,2022,27,0.891152,694,389,265,120,19,84,14,4,1571
States,New York City,2022,27,2.3827,1838,36074,24164,5364,5406,7441,1913,26,80287
States,Alabama,2022,28,1.77548,39190,6650,2017,77,546,14,861,100,48494
States,Alaska,2022,28,0.658979,2084,1788,64,40,242,31,28,12,4249
States,Arizona,2022,28,1.10436,9113,362,111,205,58,21,109,28,9870
States,Arkansas,2022,28,1.10979,2814,8763,1295,2062,137,67,168,45,15138
States,California,2022,28,1.79231,98886,3083,2075,3529,7035,4568,2136,145,119176
States,Colorado,2022,28,1.02137,10839,8557,21591,2966,29,664,456,82,44646
States,Connecticut,2022,28,1.03949,30952,6178,4570,90,776,1879,462,71,44445
States,Delaware,2022,28,0.702202,1916,5295,1203,64,290,631,66,15,9399
States,District of Columbia,2022,28,4.13707,2369,1876,1293,18,51,25,233,4,5632
States,Florida,2022,28,3.30378,67897,9562,63875,8646,70890,24183,8096,356,245053
States,Georgia,2022,28,2.44742,75947,5740,275,1,1,0,2006,105,81964
States,Hawaii,2022,28,1.52214,906,1075,72,90,22,3,33,16,2168
States,Idaho,2022,28,0.778092,340,3089,1927,3593,53,894,77,30,9896
States,Illinois,2022,28,1.45841,64622,3264,526,2465,18,4,1034,174,70899
States,Indiana,2022,28,0.977721,927,11111,6890,22485,3639,11099,549,103,56151
States,Iowa,2022,28,0.651721,2811,179,509,195,103,39,25,14,3836
States,Kansas,2022,28,0.998839,5833,1348,1401,25,2,1,86,11,8610
States,Kentucky,2022,28,1.24089,8228,25185,1160,240,158,971,446,72,35942
States,Louisiana,2022,28,1.24169,8969,24149,6611,1222,122,4027,560,87,45100
States,Maine,2022,28,0.732991,9886,596,3532,1945,0,3,117,47,15962
States,Maryland,2022,28,1.56243,12800,17761,8033,1598,3081,505,684,60,43778
States,Massachusetts,2022,28,0.75175,21411,3398,11334,13321,5032,15075,523,75,69571
States,Michigan,2022,28,0.63078,58914,16103,10300,653,278,153,545,151,86401
States,Minnesota,2022,28,0.71629,12799,9429,7999,2366,1361,250,245,72,34204
States,Mississippi,2022,28,2.64477,4363,2257,4253,1575,179,342,343,31,12969
States,Missouri,2022,28,1.07405,28296,9,486,239,11,101,313,41,29142
States,Montana,2022,28,0.682163,157,3752,2678,341,150,838,54,28,7916
States,Nebraska,2022,28,1.55015,8651,1906,359,1934,390,49,206,69,13289
States,Nevada,2022,28,1.75488,10444,10,31,36,21,57,186,24,10599
States,New Hampshire,2022,28,0,696,29,2,15,2,1,0,9,745
States,New Jersey,2022,28,2.71556,12892,236,1318,7377,7150,1076,816,33,30049
States,New Mexico,2022,28,3.17753,13303,6970,489,130,29,196,671,35,21117
States,New York,2022,28,1.50115,30140,4829,14287,1435,98,1171,780,116,51960
States,North Carolina,2022,28,1.19622,23930,27680,13454,27638,541,51,1116,127,93294
States,North Dakota,2022,28,0.928505,2806,52,68,59,69,177,30,9,3231
States,Ohio,2022,28,1.84929,24969,11162,3204,228,78,158,736,76,39799
States,Oklahoma,2022,28,0.722749,4301,6525,565,1429,1923,2137,122,31,16880
States,Oregon,2022,28,0.807074,2100,26910,5355,2687,2925,168,324,88,40145
States,Pennsylvania,2022,28,0.781835,43344,8752,4613,7984,667,127,512,95,65487
States,Rhode Island,2022,28,0.414112,417,6119,3252,1098,859,812,52,24,12557
States,South Carolina,2022,28,1.34761,21652,9140,1045,1102,141,535,453,39,33615
States,South Dakota,2022,28,0.475382,8804,11,1,5,13,1,42,31,8835
States,Tennessee,2022,28,1.31876,20877,9942,642,2183,238,241,450,102,34123
States,Texas,2022,28,2.36695,46621,1062,1855,750,14,16,1191,53,50318
States,Utah,2022,28,1.42657,13127,2099,2519,38,8,14,254,47,17805
States,Vermont,2022,28,0.266223,5553,37,62,343,5,10,16,12,6010
States,Virginia,2022,28,1.98548,55571,43518,1505,6626,476,1547,2169,168,109243
States,Washington,2022,28,1.28013,34515,1212,777,114,3,16,469,66,36637
States,West Virginia,2022,28,0.620832,1677,5451,869,571,87,43,54,27,8698
States,Wisconsin,2022,28,0.580786,14114,6207,128,49,281,227,122,34,21006
States,Wyoming,2022,28,0.636704,1662,859,4,106,15,24,17,11,2670
States,Commonwealth of the Northern Mariana Islands,2022,28,0,0,0,0,0,0,0,0,0,0
States,Puerto Rico,2022,28,6.89092,1623,412,43,170,404,410,211,9,3062
States,Virgin Islands,2022,28,0.517464,1244,240,27,1,21,13,8,4,1546
States,New York City,2022,28,2.06953,82177,1030,319,206,4,3,1733,26,83739
States,Alabama,2022,29,1.39829,19329,27048,9759,360,72,1,791,103,56569
States,Alaska,2022,29,1.38313,901,3190,198,35,8,6,60,12,4338
States,Arizona,2022,29,0.995834,8532,734,340,158,4,73,98,28,9841
States,Arkansas,2022,29,1.11354,8225,3262,2253,202,232,15,158,44,14189
States,California,2022,29,1.6696,92647,14991,10035,296,1101,300,1993,147,119370
States,Colorado,2022,29,0.954643,43153,166,1089,13,29,174,426,82,44624
States,Connecticut,2022,29,1.13435,9302,11387,20218,3674,4,22,506,71,44607
States,Delaware,2022,29,0.600522,7607,1124,980,1289,222,268,69,19,11490
States,District of Columbia,2022,29,3.79074,2318,669,60,136,1633,1014,221,4,5830
States,Florida,2022,29,3.25243,37628,160881,26550,15496,36,244,7833,356,240835
States,Georgia,2022,29,2.54559,33392,13384,22437,9695,421,2656,2087,105,81985
States,Hawaii,2022,29,2.31023,1940,153,9,16,2,1,49,16,2121
States,Idaho,2022,29,0.624025,2355,4286,105,812,1414,643,60,30,9615
States,Illinois,2022,29,1.56495,64881,4550,482,102,322,400,1107,173,70737
States,Indiana,2022,29,1.07205,54760,1532,124,16,2,0,605,102,56434
States,Iowa,2022,29,0.810154,1180,486,127,1733,132,45,30,14,3703
States,Kansas,2022,29,0.993049,891,7749,233,134,26,30,90,13,9063
States,Kentucky,2022,29,1.4435,2716,30143,1426,82,261,772,511,72,35400
States,Louisiana,2022,29,1.19497,2920,391,5908,7974,10352,16724,529,87,44269
States,Maine,2022,29,0.545421,3027,11797,260,614,511,292,90,48,16501
States,Maryland,2022,29,1.53976,27947,4917,9715,860,34,430,676,61,43903
States,Massachusetts,2022,29,0.814192,38948,5473,18563,3129,1151,1393,559,74,68657
States,Michigan,2022,29,0.567729,27977,18281,31451,1107,645,8433,499,152,87894
States,Minnesota,2022,29,0.639531,7743,8650,9514,6189,1021,345,214,72,33462
States,Mississippi,2022,29,2.24328,9113,3357,291,621,64,61,303,32,13507
States,Missouri,2022,29,1.0426,1079,16725,6858,2721,1115,468,302,41,28966
States,Montana,2022,29,0.853927,5533,677,823,435,124,137,66,28,7729
States,Nebraska,2022,29,1.4658,180,12854,1080,0,2,6,207,70,14122
States,Nevada,2022,29,1.88012,1103,8280,421,52,1,36,186,23,9893
States,New Hampshire,2022,29,0.0965251,127,55,591,121,65,77,1,10,1036
States,New Jersey,2022,29,2.60911,20939,3953,2365,200,918,1022,767,33,29397
States,New Mexico,2022,29,2.9468,13588,4615,955,2396,288,114,647,37,21956
States,New York,2022,29,1.48426,33546,6001,4201,4026,1707,847,747,115,50328
States,North Carolina,2022,29,1.22057,61244,13471,13047,2138,1596,1166,1131,127,92662
States,North Dakota,2022,29,0.864124,2271,811,271,1,1,1,29,9,3356
States,Ohio,2022,29,1.89181,9299,10403,2483,11552,1960,4899,768,76,40596
States,Oklahoma,2022,29,0.809102,11233,1589,642,1141,855,360,128,29,15820
States,Oregon,2022,29,0.870588,11462,18130,6818,1061,1605,897,348,78,39973
States,Pennsylvania,2022,29,0.75228,7623,19308,37557,90,637,585,495,95,65800
States,Rhode Island,2022,29,0.489037,11356,93,320,411,78,11,60,25,12269
States,South Carolina,2022,29,1.34741,24603,876,2618,2808,1751,222,443,40,32878
States,South Dakota,2022,29,0.398021,6401,1781,726,342,15,31,37,31,9296
States,Tennessee,2022,29,1.33623,24478,9670,88,139,224,799,473,102,35398
States,Texas,2022,29,2.46876,22509,11630,12701,1428,1191,404,1231,53,49863
States,Utah,2022,29,1.59808,20,4748,9502,992,2245,14,280,47,17521
States,Vermont,2022,29,0.433553,4432,493,311,27,35,7,23,11,5305
States,Virginia,2022,29,2.07628,66476,20496,5628,3158,12761,1726,2289,168,110245
States,Washington,2022,29,1.06377,31664,2749,910,7,11,99,377,66,35440
States,West Virginia,2022,29,0.628931,6937,1634,417,41,1,33,57,28,9063
States,Wisconsin,2022,29,0.62156,14275,1041,3632,655,931,542,131,34,21076
States,Wyoming,2022,29,0.348584,151,1974,40,90,12,28,8,10,2295
States,Commonwealth of the Northern Mariana Islands,2022,29,0,0,0,0,0,0,0,0,0,0
States,Puerto Rico,2022,29,6.27519,2120,403,878,13,23,37,218,10,3474
States,Virgin Islands,2022,29,1.10461,453,797,88,16,75,110,17,4,1539
States,New York City,2022,29,1.89091,77413,1274,1502,1003,124,1660,1569,25,82976
States,Alabama,2022,30,1.52364,24922,11356,6413,9667,1833,87,827,102,54278
States,Alaska,2022,30,1.11235,252,2225,1160,783,30,45,50,12,4495
States,Arizona,2022,30,0.741644,2092,1720,5912,96,21,2,73,28,9843
States,Arkansas,2022,30,1.03944,257,4395,115,8685,40,73,141,43,13565
States,California,2022,30,1.61833,37913,33486,41727,224,2529,43,1876,147,115922
States,Colorado,2022,30,0.903676,19928,19041,1578,1194,68,2344,399,82,44153
States,Connecticut,2022,30,1.19154,30050,8473,1286,4026,621,444,535,70,44900
States,Delaware,2022,30,0.786299,2886,2811,200,1895,30,1462,73,14,9284
States,District of Columbia,2022,30,3.33533,3660,120,750,328,106,43,167,4,5007
States,Florida,2022,30,3.10488,169705,53677,2141,14747,64,1865,7520,356,242199
States,Georgia,2022,30,2.5069,32680,2515,22628,20307,798,732,1997,106,79660
States,Hawaii,2022,30,1.5625,686,854,230,381,13,12,34,16,2176
States,Idaho,2022,30,0.511781,3475,5516,137,523,348,357,53,30,10356
States,Illinois,2022,30,1.50575,43597,6295,8022,8807,1966,1577,1058,174,70264
States,Indiana,2022,30,1.11609,55078,398,71,3,0,1,620,102,55551
States,Iowa,2022,30,0.8069,1429,1266,311,534,31,23,29,14,3594
States,Kansas,2022,30,1.34509,4082,2294,537,498,407,1029,119,13,8847
States,Kentucky,2022,30,1.35937,18080,1209,4098,1914,3755,4636,458,70,33692
States,Louisiana,2022,30,1.15226,8884,13293,107,17995,1424,475,486,87,42178
States,Maine,2022,30,0.745949,13419,2459,103,293,69,12,122,48,16355
States,Maryland,2022,30,1.69322,8162,7923,26197,38,22,535,726,58,42877
States,Massachusetts,2022,30,0.81028,15274,13274,1243,5313,17015,17610,565,75,69729
States,Michigan,2022,30,0.643171,20763,19112,30597,15990,648,425,563,149,87535
States,Minnesota,2022,30,0.743169,2957,26240,151,297,1144,25,229,68,30814
States,Mississippi,2022,30,2.41775,3882,273,5737,174,465,1050,280,30,11581
States,Missouri,2022,30,1.01781,17840,3036,1905,797,502,3430,280,41,27510
States,Montana,2022,30,0.866028,4990,372,2208,1,40,10,66,28,7621
States,Nebraska,2022,30,1.79081,11910,593,107,3,1,6,226,69,12620
States,Nevada,2022,30,1.48768,3061,467,6318,121,761,27,160,24,10755
States,New Hampshire,2022,30,0.0949668,496,504,2,46,4,1,1,10,1053
States,New Jersey,2022,30,2.96001,491,4287,326,3623,7273,12581,846,32,28581
States,New Mexico,2022,30,2.73491,8754,11557,945,57,1,3,583,36,21317
States,New York,2022,30,1.4774,28724,2722,10260,788,1567,6704,750,116,50765
States,North Carolina,2022,30,1.27525,43768,28733,2809,14510,88,584,1154,127,90492
States,North Dakota,2022,30,1.55516,2339,332,111,253,330,43,53,9,3408
States,Ohio,2022,30,1.974,10028,21703,3247,4254,105,126,779,73,39463
States,Oklahoma,2022,30,0.510758,3835,3691,3816,1482,2454,385,80,30,15663
States,Oregon,2022,30,0.813807,24885,7981,306,2951,1816,1751,323,78,39690
States,Pennsylvania,2022,30,0.778127,52402,9866,3411,60,32,28,512,95,65799
States,Rhode Island,2022,30,0.506784,11749,93,237,52,28,75,62,24,12234
States,South Carolina,2022,30,1.20663,24942,3085,1081,100,386,1070,370,39,30664
States,South Dakota,2022,30,0.392071,4922,1879,1795,314,143,129,36,31,9182
States,Tennessee,2022,30,1.32266,10591,10249,4111,9200,99,604,461,102,34854
States,Texas,2022,30,2.4976,42555,1073,624,2007,44,542,1170,51,46845
States,Utah,2022,30,1.6009,10147,5727,490,204,237,123,271,47,16928
States,Vermont,2022,30,0.310138,2313,1398,483,939,21,5,16,11,5159
States,Virginia,2022,30,2.12374,80094,28990,914,353,294,103,2352,168,110748
States,Washington,2022,30,1.0095,30688,2259,1584,560,240,231,359,66,35562
States,West Virginia,2022,30,0.703675,3172,169,541,4897,165,9,63,30,8953
States,Wisconsin,2022,30,0.552047,19977,156,1178,10,42,12,118,34,21375
States,Wyoming,2022,30,0.408998,1716,35,328,250,61,55,10,10,2445
States,Commonwealth of the Northern Mariana Islands,2022,30,0,0,0,0,0,0,0,0,0,0
States,Puerto Rico,2022,30,8.32587,2770,519,20,9,26,7,279,9,3351
States,Virgin Islands,2022,30,1.56965,342,301,302,552,20,12,24,4,1529
States,New York City,2022,30,2.04094,55047,18404,3774,525,237,1535,1623,25,79522
States,Alabama,2022,31,1.39767,40073,2444,55,6408,6115,283,774,104,55378
States,Alaska,2022,31,0.630841,4263,1,2,5,5,4,27,12,4280
States,Arizona,2022,31,1.0495,7298,2351,28,39,42,342,106,27,10100
States,Arkansas,2022,31,0.996016,5193,2239,2004,1174,1229,1715,135,43,13554
States,California,2022,31,1.44604,34224,63573,9639,1644,723,6307,1679,147,116110
States,Colorado,2022,31,0.971451,4060,31630,3626,3396,411,626,425,82,43749
States,Connecticut,2022,31,1.29192,39746,983,195,1125,1076,1305,574,70,44430
States,Delaware,2022,31,0.629486,2161,3680,2287,639,92,196,57,15,9055
States,District of Columbia,2022,31,4.20441,4938,210,252,94,254,103,246,4,5851
States,Florida,2022,31,2.6785,148493,19236,18523,38267,6034,7267,6370,356,237820
States,Georgia,2022,31,2.4114,6820,47800,17250,6543,13,408,1901,104,78834
States,Hawaii,2022,31,1.65004,825,54,1673,21,8,25,43,19,2606
States,Idaho,2022,31,0.724481,5279,1783,1637,266,77,206,67,30,9248
States,Illinois,2022,31,1.54931,23281,13743,28632,1716,72,1167,1063,171,68611
States,Indiana,2022,31,1.07025,17932,8493,898,19232,8112,1021,596,101,55688
States,Iowa,2022,31,0.876201,2658,520,240,59,11,50,31,14,3538
States,Kansas,2022,31,1.07432,8995,11,9,11,3,0,97,13,9029
States,Kentucky,2022,31,1.13838,16563,8657,2767,1624,1662,1405,372,71,32678
States,Louisiana,2022,31,1.09437,28318,11166,33,42,442,753,446,87,40754
States,Maine,2022,31,0.619708,11358,4835,60,26,19,0,101,48,16298
States,Maryland,2022,31,1.64148,16874,2348,9233,7149,558,6848,706,59,43010
States,Massachusetts,2022,31,0.771434,26773,13264,15405,2151,2896,8992,536,75,69481
States,Michigan,2022,31,0.638876,85357,1705,535,213,150,7,562,153,87967
States,Minnesota,2022,31,0.732146,7023,22853,248,23,413,35,224,69,30595
States,Mississippi,2022,31,2.22314,6816,4628,476,71,47,62,269,30,12100
States,Missouri,2022,31,0.889737,5113,20518,991,448,121,570,247,41,27761
States,Montana,2022,31,0.518739,1069,4717,366,522,635,402,40,28,7711
States,Nebraska,2022,31,1.66584,36,7718,6260,24,78,51,236,70,14167
States,Nevada,2022,31,1.29481,4715,4866,532,179,13,44,134,24,10349
States,New Hampshire,2022,31,0.263852,474,220,38,11,15,0,2,9,758
States,New Jersey,2022,31,2.80548,10635,17357,323,7,380,277,813,32,28979
States,New Mexico,2022,31,2.32733,10895,3510,810,1569,3560,968,496,36,21312
States,New York,2022,31,1.4802,939,48005,5531,191,46,78,811,116,54790
States,North Carolina,2022,31,1.25554,86876,1520,700,124,304,238,1127,126,89762
States,North Dakota,2022,31,1.3361,846,163,1455,645,40,219,45,9,3368
States,Ohio,2022,31,1.97125,23571,4633,3903,5873,1740,356,790,77,40076
States,Oklahoma,2022,31,0.652726,13444,1569,1017,419,18,79,108,34,16546
States,Oregon,2022,31,0.705986,20357,15295,3034,1725,109,274,288,88,40794
States,Pennsylvania,2022,31,0.813991,3737,29153,4224,22603,2023,3617,532,95,65357
States,Rhode Island,2022,31,0.453551,12140,28,158,12,3,6,56,24,12347
States,South Carolina,2022,31,0.778259,38911,6891,1537,26,217,474,374,39,48056
States,South Dakota,2022,31,0.365047,1613,3991,2216,47,788,111,32,30,8766
States,Tennessee,2022,31,1.3067,6088,8917,17539,980,26,46,439,105,33596
States,Texas,2022,31,1.94617,34834,4820,2190,457,5577,1244,956,53,49122
States,Utah,2022,31,1.23385,11071,654,2050,2864,23,439,211,47,17101
States,Vermont,2022,31,0.409437,1696,1706,983,727,7,10,21,11,5129
States,Virginia,2022,31,1.99985,61504,212,43393,235,984,2630,2179,168,108958
States,Washington,2022,31,0.944824,5936,19987,9732,12,1,0,337,66,35668
States,West Virginia,2022,31,0.627138,818,187,5057,1898,557,253,55,27,8770
States,Wisconsin,2022,31,0.555239,8386,11572,41,982,51,40,117,34,21072
States,Wyoming,2022,31,0.756501,1978,16,111,6,2,2,16,9,2115
States,Commonwealth of the Northern Mariana Islands,2022,31,0,0,0,0,0,0,0,0,0,0
States,Puerto Rico,2022,31,6.67813,1598,565,1265,58,0,3,233,9,3489
States,Virgin Islands,2022,31,0.564061,511,343,264,79,30,14,7,3,1241
States,New York City,2022,31,1.9054,24844,8629,28658,10035,6149,1301,1517,26,79616
States,Alabama,2022,32,1.4782,32424,20863,212,12,0,0,791,104,53511
States,Alaska,2022,32,1.13527,4097,22,11,1,5,4,47,12,4140
States,Arizona,2022,32,0.769464,9115,39,141,548,22,12,76,27,9877
States,Arkansas,2022,32,0.885087,2231,5893,2914,1672,266,469,119,42,13445
States,California,2022,32,1.33549,37130,36753,39232,1724,15,10,1534,144,114864
States,Colorado,2022,32,0.909476,733,8667,21034,13565,651,211,408,82,44861
States,Connecticut,2022,32,1.19152,12081,27214,1553,1606,498,1361,528,70,44313
States,Delaware,2022,32,0.7287,5288,1826,1025,562,23,196,65,14,8920
States,District of Columbia,2022,32,3.84816,1059,2135,2236,177,99,37,221,4,5743
States,Florida,2022,32,2.51634,145238,17734,232,45811,20370,4447,5884,357,233832
States,Georgia,2022,32,3.00858,44009,21082,974,15166,2027,1134,2539,105,84392
States,Hawaii,2022,32,1.62338,829,472,733,217,370,151,45,20,2772
States,Idaho,2022,32,0.519739,2605,2589,3044,270,7,528,47,29,9043
States,Illinois,2022,32,1.53018,12110,505,16937,20162,11370,8581,1066,172,69665
States,Indiana,2022,32,1.42093,16673,4379,4065,107,1900,4475,449,100,31599
States,Iowa,2022,32,0.790931,1319,1113,1160,77,111,13,30,14,3793
States,Kansas,2022,32,1.01743,306,8095,525,313,0,0,94,13,9239
States,Kentucky,2022,32,1.19143,11962,15071,724,4031,1641,1655,418,70,35084
States,Louisiana,2022,32,1.10149,39067,2182,737,36,2,10,463,87,42034
States,Maine,2022,32,0.63058,15874,83,48,8,1,3,101,47,16017
States,Maryland,2022,32,1.47965,42024,37,193,75,9,37,627,57,42375
States,Massachusetts,2022,32,0.800972,65463,270,1132,783,128,1390,554,75,69166
States,Michigan,2022,32,0.64088,3744,51683,4256,24464,546,3155,563,151,87848
States,Minnesota,2022,32,0.720809,9282,18621,2160,36,343,218,221,69,30660
States,Mississippi,2022,32,2.06763,12436,401,22,6,0,0,266,31,12865
States,Missouri,2022,32,0.873881,10629,9179,3870,2862,937,330,243,41,27807
States,Montana,2022,32,0.722067,4689,2667,422,83,15,18,57,28,7894
States,Nebraska,2022,32,1.40589,98,1109,264,5872,2917,4037,201,70,14297
States,Nevada,2022,32,1.19355,5848,3671,401,362,36,155,125,23,10473
States,New Hampshire,2022,32,0,554,48,46,1,0,0,0,9,649
States,New Jersey,2022,32,2.73611,10745,17004,212,659,554,28,799,32,29202
States,New Mexico,2022,32,2.71012,13450,4844,198,2039,29,952,583,35,21512
States,New York,2022,32,1.59385,40565,6755,3846,494,21,206,827,116,51887
States,North Carolina,2022,32,1.11764,4734,28212,18327,829,34764,1356,986,128,88222
States,North Dakota,2022,32,0.81448,1374,282,749,557,195,158,27,9,3315
States,Ohio,2022,32,1.88539,13381,16717,7135,343,925,1756,759,77,40257
States,Oklahoma,2022,32,0.631048,15249,1048,93,226,2,21,105,34,16639
States,Oregon,2022,32,0.638602,27138,2844,4777,4497,594,81,255,88,39931
States,Pennsylvania,2022,32,0.776915,47855,7498,237,5401,1487,3295,511,95,65773
States,Rhode Island,2022,32,0.401296,4647,4786,898,1584,439,604,52,26,12958
States,South Carolina,2022,32,1.18263,2310,6668,1603,8849,389,9607,348,40,29426
States,South Dakota,2022,32,0.320342,2982,5393,439,295,191,65,30,31,9365
States,Tennessee,2022,32,1.50638,26944,1676,2938,363,142,67,484,48,32130
States,Texas,2022,32,1.83804,12484,18539,7482,942,8411,672,892,53,48530
States,Utah,2022,32,1.38504,7415,7397,2465,34,11,6,240,47,17328
States,Vermont,2022,32,0.27482,455,1086,640,409,87,234,8,11,2911
States,Virginia,2022,32,1.92075,76743,6948,8308,16005,502,514,2094,168,109020
States,Washington,2022,32,0.891518,8776,14136,3774,8259,97,291,315,66,35333
States,West Virginia,2022,32,0.577446,5247,2727,547,34,93,184,51,27,8832
States,Wisconsin,2022,32,0.597372,8824,8921,632,2370,165,13,125,34,20925
States,Wyoming,2022,32,1.03093,1439,185,235,124,23,128,22,9,2134
States,Commonwealth of the Northern Mariana Islands,2022,32,0,0,0,0,0,0,0,0,0,0
States,Puerto Rico,2022,32,7.27334,1473,63,749,45,494,132,215,9,2956
States,Virgin Islands,2022,32,1.74419,637,82,49,69,5,18,15,3,860
States,New York City,2022,32,1.75026,67384,9223,1708,16,249,94,1377,26,78674
States,Alabama,2022,33,1.69216,27798,5264,23106,1550,7,130,979,105,57855
States,Alaska,2022,33,1.12469,3234,464,124,78,8,182,46,12,4090
States,Arizona,2022,33,1.0164,3860,4617,858,642,96,356,106,28,10429
States,Arkansas,2022,33,0.899165,5879,2117,4470,1517,12,18,126,43,14013
States,California,2022,33,1.37727,93539,3557,943,1586,7429,10788,1623,144,117842
States,Colorado,2022,33,0.996685,808,33207,3391,6620,20,0,439,82,44046
States,Connecticut,2022,33,1.1457,5031,2384,17595,6395,7783,3755,492,70,42943
States,Delaware,2022,33,0.572372,7580,343,801,37,195,129,52,14,9085
States,District of Columbia,2022,33,3.6876,3304,2360,74,5,6,0,212,4,5749
States,Florida,2022,33,2.6449,126787,92610,10858,2751,1906,2980,6292,357,237892
